timestamp,symbol,quantity,price,execution_id,theoretical_value,account
1664977513,GOOGL,600,101.36,80384,101.39891209160571,BBBB
1664979974,MSFT,800,255.18,290130,255.2525889819277,DDDD
1664980791,GOOG,1000,99.19,365437,99.33131846190571,BBBB
1664979495,AMZN,-200,125.85,252739,125.8248697995764,CCCC
1664980446,GOOGL,-100,102.62,335358,102.61906360542478,EEEE
1664977755,GOOGL,200,101.01,104604,101.09265857062829,CCCC
1664981339,AMD,800,67.36,419116,67.23637848415093,EEEE
1664981081,AAPL,900,138.31,395648,138.20281831065927,DDDD
1664981995,AAPL,700,139.68,479786,11.560471152727654,BBBB
1664979363,META,100,131.65,241317,131.67186382261897,AAAA
1664981610,GOOGL,-800,100.26,445220,100.21007129186877,DDDD
1664980578,GOOG,300,100.99,344266,101.04069463853968,AAAA
1664976706,AAPL,700,146.86,11323,146.95279911020953,BBBB
1664981699,SPY,800,375.77,452474,375.7107351625616,BBBB
1664980798,AMD,600,67.93,366062,67.8872625938243,DDDD
1664978801,AAPL,900,143.91,187411,143.95824668997716,AAAA
1664977978,F,900,12.45,124328,12.373340552225683,CCCC
1664979761,SPY,-500,390.28,275490,390.2863593244942,CCCC
1664977807,GOOGL,200,100.1,108696,100.14678466489238,EEEE
1664977167,META,300,138.6,51687,138.639647026368,CCCC
1664978051,F,700,12.44,128676,12.489449694699756,CCCC
1664978592,META,-100,133.55,174247,133.58914291814582,AAAA
1664980655,SPY,-100,379.63,352350,379.67913802861307,DDDD
1664980587,MSFT,900,253.5,344925,253.49982567511555,DDDD
1664980868,AAPL,200,137.32,373479,137.28233202704158,CCCC
1664978005,F,1000,12.39,125883,12.384466901745796,BBBB
1664978155,GOOG,100,101.62,135350,101.6271795923757,EEEE
1664978555,F,-800,12.09,172055,11.954321973031563,CCCC
1664981311,SPY,900,380.14,417138,380.14813177417375,CCCC
1664976985,MSFT,-900,245.14,38147,245.18021712246846,AAAA
1664979623,TSLA,400,232.19,261241,232.23431112299747,CCCC
1664980249,GOOG,900,102.45,317794,102.37477730822947,AAAA
1664980937,AAPL,400,136.81,379702,136.74263831986943,EEEE
1664979719,TSLA,-800,230.42,272824,230.33021479833897,DDDD
1664979381,GOOGL,-500,102.9,241375,102.86290481601743,BBBB
1664979680,AMZN,-900,125.6,267246,125.52426412941142,CCCC
1664976622,AMZN,1000,121.16,4253,121.23000244018591,EEEE
1664980731,GOOG,300,99.62,358797,99.66666636976763,DDDD
1664979004,F,1000,11.84,210336,11.8935032982876,EEEE
1664979907,F,1000,11.76,285322,11.731655201038476,AAAA
1664982030,AMZN,-400,135.95,482182,135.9681887486404,DDDD
1664979506,SPY,700,381.01,253965,380.9535672625034,EEEE
1664977394,SPY,-300,374.89,70720,374.83112279609986,EEEE
1664980860,SPY,-500,378.59,372139,378.5977179097761,BBBB
1664977124,META,-300,139.75,48510,139.7685412362743,BBBB
1664979676,SPY,-500,385.41,266630,385.40822929118207,EEEE
1664978275,TSLA,-1000,234.93,146502,234.87820053091573,CCCC
1664980766,AMD,700,68.04,362958,68.0030974527603,DDDD
1664976696,GOOG,900,103.09,9674,103.13012235883674,AAAA
1664981902,GOOGL,300,101.7,467966,101.72965785948111,CCCC
1664978773,META,800,132.84,185560,132.8957716910743,EEEE
1664977712,F,-300,12.59,100235,12.687036635383388,BBBB
1664979496,META,-500,129.69,253362,129.68236985955858,CCCC
1664978283,SPY,-500,373.5,148058,373.50728088808626,AAAA
1664981686,META,800,127.14,451088,127.13500530384269,DDDD
1664979793,GOOG,700,101.56,277994,101.55615219253501,BBBB
1664979997,GOOG,-200,101.69,293785,101.6219042821194,EEEE
1664979833,AAPL,300,140.13,279603,140.19751268975287,CCCC
1664979838,AAPL,-900,140.61,280017,140.18904889502105,EEEE
1664980403,META,700,128.04,330621,128.11562161966222,DDDD
1664982015,TSLA,-200,229.7,481315,229.69509188918613,AAAA
1664976739,GOOGL,500,102.05,15306,101.99636718610984,AAAA
1664981351,SPY,600,378.87,421990,378.8416330194735,EEEE
1664981625,AMZN,-700,133.45,447249,133.46589036478133,DDDD
1664979299,GOOG,-400,102.95,235225,102.93352473779966,CCCC
1664979073,AMZN,1000,122.47,214571,122.5245542364739,CCCC
1664979236,AMZN,1000,124.26,226932,124.23417032261241,BBBB
1664978467,F,-900,12.2,162234,12.179405597147097,DDDD
1664977962,GOOG,-100,102.26,122952,102.32890703150916,CCCC
1664981018,TSLA,-400,226.44,388351,226.4685152824957,CCCC
1664980782,AAPL,500,138.01,364446,138.03990441126265,DDDD
1664981912,AMD,-200,66.42,468911,66.45329291498534,CCCC
1664980821,GOOGL,-600,100.62,366883,100.632042703614,CCCC
1664978986,AAPL,-200,143.17,208438,143.13551798720073,EEEE
1664978268,AMZN,900,125.55,145675,125.44313044972688,BBBB
1664980411,AMD,-400,67.45,331868,67.48684592873695,BBBB
1664979152,TSLA,100,232.88,221949,232.9368049262299,BBBB
1664978269,AAPL,-400,142.9,146258,142.90552486195443,BBBB
1664978824,TSLA,-300,237.62,188686,237.6618602880607,CCCC
1664981379,GOOG,-300,98.64,426105,98.61305779095204,DDDD
1664978161,MSFT,200,254.55,136444,254.59022339420798,AAAA
1664977583,META,600,136.27,88658,136.30838896342098,EEEE
1664978743,SPY,600,369.79,182625,369.85296309002723,BBBB
1664981016,SPY,100,380.79,387864,380.7349733017442,AAAA
1664977781,SPY,100,377.82,105809,377.85111206744125,CCCC
1664981002,TSLA,-900,227.78,386701,227.75088083984355,AAAA
1664980954,TSLA,1000,228.27,381236,228.28013172119014,DDDD
1664979695,AMZN,-1000,125.99,268988,125.95936671985581,EEEE
1664976663,META,1000,139.64,7704,139.59411069179743,EEEE
1664980050,TSLA,-300,229.54,299097,229.50407583185108,CCCC
1664977946,F,-500,12.43,121819,12.43299564089317,AAAA
1664979244,SPY,-600,372.53,227904,372.43823680577276,DDDD
1664981334,AMD,1000,67.66,418523,67.64053622167843,BBBB
1664981599,TSLA,600,227.1,444679,227.1108432321815,BBBB
1664978981,AMD,400,66.8,208101,66.76669214842192,BBBB
1664979778,AAPL,-700,140.08,277594,140.09670171894987,DDDD
1664981566,AMZN,-700,133.78,442250,133.72184243823975,EEEE
1664980333,MSFT,700,254.74,324701,254.75309496553487,EEEE
1664978626,GOOGL,400,100.64,175755,100.66761796061775,EEEE
1664981923,AAPL,200,139.62,471208,139.5774382904236,EEEE
1664978423,TSLA,400,237.0,158039,236.94923941716578,CCCC
1664981399,META,-500,127.45,426887,127.42947788465598,DDDD
1664980266,F,-500,11.76,318823,11.765478240560647,AAAA
1664979868,GOOGL,-200,101.36,282597,101.33062326084166,BBBB
1664978831,F,-600,11.99,189742,12.041416428229502,BBBB
1664980971,SPY,1000,382.29,383465,382.28157612285975,BBBB
1664978195,AMZN,300,126.29,137453,126.31909172409405,AAAA
1664977891,AMD,1000,65.24,117596,65.18917328249584,AAAA
1664978627,AAPL,-200,144.41,176079,144.4641122247154,CCCC
1664977489,GOOG,200,102.88,77623,102.89250936759551,AAAA
1664979710,GOOG,-300,102.13,270965,102.1256831990921,CCCC
1664979643,SPY,700,380.59,263141,380.5476346780832,DDDD
1664977972,MSFT,-1000,251.12,123520,251.05441511622806,DDDD
1664979479,TSLA,-500,232.09,249686,232.09069268656575,AAAA
1664981730,F,-900,11.37,454292,11.30980743474364,EEEE
1664979481,AAPL,800,143.99,250597,144.01404357361977,BBBB
1664979572,GOOG,-900,102.15,258139,102.17604914445523,BBBB
1664980391,F,700,11.73,329535,11.811724649812533,BBBB
1664977423,F,200,12.32,72023,12.353793897484092,CCCC
1664979563,META,-300,129.35,257990,129.32740493964513,BBBB
1664981401,MSFT,-300,261.17,427543,261.1686381774412,EEEE
1664979282,AMZN,600,125.12,233612,125.15112065100818,CCCC
1664980405,TSLA,800,228.02,331420,227.9078142479996,BBBB
1664979884,TSLA,-400,231.44,284020,231.46012951816087,EEEE
1664978935,F,800,11.89,203819,11.97678005403454,EEEE
1664977438,GOOG,400,103.02,72831,103.04158753541353,DDDD
1664977796,GOOG,-1000,104.5,107674,104.510561190567,BBBB
1664979717,MSFT,800,252.15,272044,252.10449240043988,CCCC
1664977258,META,-100,139.29,60187,139.28829519432583,DDDD
1664980199,SPY,1000,386.51,311380,386.58679239164945,BBBB
1664977941,MSFT,100,248.2,121201,248.17290336226455,EEEE
1664979975,TSLA,600,232.03,290554,232.09448216307962,BBBB
1664980303,F,-200,11.74,322463,11.798416730804151,CCCC
1664980688,MSFT,600,252.4,355116,252.29036906107365,AAAA
1664977525,GOOGL,-600,101.18,81458,101.21507913690421,BBBB
1664978829,AMD,-100,66.67,188753,66.64638805858024,EEEE
1664981789,TSLA,-100,228.63,459442,228.57990478386048,AAAA
1664979468,TSLA,100,232.11,248761,232.1190156023392,AAAA
1664979268,AAPL,-100,142.97,232657,142.96611713733978,AAAA
1664980541,META,800,127.94,340661,127.99046600643847,BBBB
1664978144,TSLA,-800,235.46,134345,235.45425388978782,CCCC
1664981093,META,100,126.88,397426,126.89973538956473,EEEE
1664979894,GOOGL,-200,101.22,284744,101.24965762870914,DDDD
1664978563,SPY,-300,366.31,172641,366.2476664190384,AAAA
1664980870,AMD,-100,67.77,373762,67.69720502285217,CCCC
1664978760,TSLA,900,238.8,184367,238.84039179226934,BBBB
1664979264,META,-500,132.27,231266,132.24540224961004,CCCC
1664976702,META,800,138.41,9820,138.39457719057572,DDDD
1664978112,TSLA,400,237.81,131751,237.74442689178719,BBBB
1664976619,GOOGL,300,101.96,3481,101.88354507557332,EEEE
1664980673,META,700,127.49,353643,127.40793697432326,BBBB
1664982098,TSLA,200,229.71,488825,229.65814420321672,CCCC
1664976717,AMZN,-300,121.82,13141,121.80017981148448,AAAA
1664979908,F,-400,11.82,285555,11.77304410697864,AAAA
1664978720,META,-100,133.02,181352,132.9938159176415,EEEE
1664978148,AMD,400,66.31,134782,66.32744547393784,EEEE
1664978810,AMZN,-300,122.72,188150,122.76336495619384,AAAA
1664980077,MSFT,400,255.08,300716,255.13271844967556,CCCC
1664981421,GOOG,-800,98.17,430935,98.17714577154179,EEEE
1664979653,TSLA,600,230.77,264115,230.8052425724643,CCCC
1664979739,GOOG,400,101.86,274721,101.79159007973821,BBBB
1664979035,F,400,11.85,211722,11.888270307602228,CCCC
1664980272,MSFT,-100,254.57,319583,254.54844549502917,CCCC
1664981679,AMD,900,67.09,450702,67.08275994749023,AAAA
1664981159,GOOGL,200,100.54,403711,100.42656661215582,AAAA
1664979724,SPY,-100,389.26,273415,389.2658364314017,EEEE
1664978048,GOOG,500,102.32,128479,102.24239401955714,BBBB
1664980295,GOOGL,500,101.46,321830,101.50160914574965,AAAA
1664978444,AMD,600,66.29,160273,66.30395278467346,CCCC
1664979204,GOOG,500,103.31,226021,103.2731306800219,CCCC
1664981213,META,300,128.36,409459,128.39411948593943,CCCC
1664977146,F,600,12.19,49478,12.202316257231589,EEEE
1664979756,F,1000,11.76,275040,11.77756354129688,EEEE
1664977543,F,-100,12.47,84199,12.547255626022553,BBBB
1664978841,TSLA,-1000,236.29,191254,236.296799602407,BBBB
1664981203,AAPL,-100,137.13,407803,137.05962290997752,DDDD
1664980850,GOOGL,-700,100.03,369748,100.05342993752585,AAAA
1664981578,GOOGL,200,100.42,443039,100.40743577538096,EEEE
1664980318,SPY,200,384.43,323672,384.33704032101406,AAAA
1664980941,GOOG,700,99.67,380073,99.63237989569951,CCCC
1664978859,AMZN,300,123.25,193541,123.23048247577134,EEEE
1664977192,META,-800,139.61,55448,139.55173094408462,EEEE
1664979610,META,900,128.38,260464,128.43187111892007,AAAA
1664977155,AMZN,-600,121.98,51290,121.92947424755958,EEEE
1664977514,META,700,137.99,80579,138.03728494392197,AAAA
1664978244,META,-100,134.16,142138,134.10728251246033,EEEE
1664978234,META,-400,134.46,141585,134.46632839296473,AAAA
1664977693,AAPL,400,143.64,98877,143.57357020433264,EEEE
1664981940,GOOGL,900,101.6,473762,101.63913774124467,DDDD
1664976859,SPY,-400,377.26,27446,377.2598245866998,AAAA
1664981035,MSFT,900,259.32,390452,259.38364472786236,DDDD
1664980834,META,-700,127.88,367377,127.85176278449411,EEEE
1664977995,AMD,200,65.23,125782,65.153998761065,EEEE
1664976991,AMZN,-600,120.11,39215,120.16999765127007,CCCC
1664979886,TSLA,900,233.58,284725,233.6727051596086,CCCC
1664978585,META,-400,132.5,174024,132.47376878128924,AAAA
1664981180,TSLA,1000,226.32,405341,226.27895891880047,CCCC
1664980033,AMD,-900,67.51,298562,67.55928687642638,DDDD
1664977957,AAPL,-900,140.76,122290,140.83860667982376,AAAA
1664978956,F,-800,11.88,204999,11.896717395880186,DDDD
1664977843,MSFT,300,249.32,111244,249.2991259862719,BBBB
1664980174,F,-400,11.72,310296,11.656403354824981,DDDD
1664980138,AMD,200,67.29,307018,67.26555362189727,AAAA
1664981038,META,-500,126.82,390851,126.77536432980462,CCCC
1664981555,SPY,900,380.06,441207,380.06988774391533,AAAA
1664979637,TSLA,-1000,230.42,262996,230.4818293949757,BBBB
1664978291,SPY,700,374.26,148788,374.14518451855577,BBBB
1664977343,AAPL,-200,146.8,66221,146.77786461276673,BBBB
1664981707,GOOG,100,98.17,453287,98.18571068858381,EEEE
1664982049,AMD,300,65.5,484144,65.5027376208284,AAAA
1664977530,TSLA,300,238.55,82684,238.5595089503827,DDDD
1664978060,MSFT,200,253.97,129602,253.98732652253108,DDDD
1664980101,GOOG,-400,101.96,302428,101.97126585249093,AAAA
1664979691,AMZN,-100,125.66,267942,125.74996800240808,EEEE
1664978848,TSLA,300,235.67,191609,235.6621242479678,CCCC
1664980013,META,-700,128.12,295108,128.08952232000817,AAAA
1664978473,AMD,200,66.31,163957,66.34061571789496,DDDD
1664979667,GOOG,600,101.93,265567,102.00125265106313,CCCC
1664978094,MSFT,200,254.7,131301,254.6473458775352,AAAA
1664981440,MSFT,-700,260.26,433571,260.29216614459887,EEEE
1664978124,F,-600,12.37,132559,12.46031003365359,BBBB
1664980621,AMD,300,67.91,348812,67.87852030341752,BBBB
1664977536,AAPL,-700,144.55,83441,144.62948469337854,CCCC
1664977430,META,200,138.79,72153,138.7790899471223,CCCC
1664979634,AMD,200,67.4,262265,67.37974724913566,CCCC
1664978880,MSFT,-700,249.71,195339,249.66070069404876,DDDD
1664979027,AMZN,200,122.73,211476,122.665357349906,DDDD
1664981758,META,-400,126.02,457840,126.0036716837815,BBBB
1664980147,GOOGL,100,101.65,308118,101.60389818555288,BBBB
1664978346,MSFT,-400,252.17,152478,252.18572505051878,BBBB
1664981950,SPY,-600,375.2,474187,375.0868435961895,EEEE
1664979555,SPY,-500,384.81,257087,384.8252504079051,AAAA
1664978550,GOOG,-600,100.31,172031,100.30948378311251,EEEE
1664981329,AMZN,-1000,133.55,417861,133.61494908567562,AAAA
1664977897,AMD,700,65.57,117640,65.54410782289894,AAAA
1664979870,GOOG,-300,101.83,283091,101.7930770710014,CCCC
1664980165,MSFT,800,254.23,309684,254.309726876746,CCCC
1664981085,AAPL,-800,136.27,396310,136.25824688997827,CCCC
1664980755,AAPL,1000,138.25,361811,138.29976821803007,EEEE
1664977376,AMZN,500,121.49,68645,121.56982062537575,CCCC
1664978316,GOOGL,-900,100.04,150041,99.97592308214652,BBBB
1664977748,MSFT,1000,247.85,104144,247.7639943193133,DDDD
1664978070,AMZN,200,125.79,129713,125.70731974614483,CCCC
1664981781,META,1000,126.97,458821,127.00513736065929,EEEE
1664978317,GOOGL,-400,100.65,150202,100.58723312933527,CCCC
1664977620,GOOGL,-200,101.35,91046,101.30637547133489,DDDD
1664977505,F,1000,12.38,79504,12.516788058953424,EEEE
1664980220,AMZN,-100,126.24,315447,126.14200208019503,BBBB
1664981011,SPY,200,381.82,387649,381.82847499391545,DDDD
1664979058,F,-500,11.81,213197,11.857224037703416,CCCC
1664976922,AAPL,-200,147.11,32702,147.08026872624717,BBBB
1664977114,AMD,900,65.61,48088,65.52902885272854,BBBB
1664978878,AMZN,-600,123.61,194807,123.61790832953868,AAAA
1664977702,GOOG,700,104.01,100013,103.99833052139513,BBBB
1664981477,TSLA,100,228.67,437259,228.6448225994825,BBBB
1664978889,META,300,132.63,198482,132.61973009266168,BBBB
1664981250,GOOG,900,98.34,411549,98.35108700214387,AAAA
1664980762,AMZN,-800,129.13,362651,129.1743384437618,CCCC
1664978335,GOOG,900,101.83,151700,101.90256196165778,DDDD
1664978138,AMD,800,65.54,133821,65.5029793826842,CCCC
1664978693,GOOGL,-400,101.27,180454,101.28697134024539,EEEE
1664978293,META,500,133.66,148995,133.6387213645584,CCCC
1664979941,SPY,-700,384.7,287275,384.6767715271085,EEEE
1664977609,F,600,12.69,90151,12.687287387736996,CCCC
1664981464,GOOG,300,97.92,434841,97.8867246743348,AAAA
1664980136,META,100,128.34,306826,128.31231874547916,EEEE
1664980218,AMZN,-900,125.38,314901,125.37033979348989,DDDD
1664978351,META,500,132.99,153033,133.0358028288162,EEEE
1664977875,AAPL,800,143.17,115484,143.16139279098624,EEEE
1664979991,AMZN,-800,127.58,292226,127.63937039418879,AAAA
1664981277,TSLA,-300,228.93,413550,228.8579876623397,EEEE
1664978919,GOOGL,-300,101.67,201453,101.64703361394984,CCCC
1664982053,TSLA,-900,230.03,484588,230.04507686112458,BBBB
1664976669,AMD,-600,67.14,7896,67.03911754735739,AAAA
1664980737,GOOG,-900,99.43,360253,99.4974554618158,DDDD
1664980326,SPY,-800,384.95,323830,384.9147110872348,CCCC
1664979292,MSFT,-600,250.22,234443,250.18293091028582,AAAA
1664979051,F,400,11.77,212272,11.796811302784015,DDDD
1664981465,F,400,11.5,435442,11.549807308497815,DDDD
1664981351,SPY,600,378.87,421990,378.8416330194735,EEEE
1664981152,AMZN,400,132.03,402674,132.01586179236597,EEEE
1664977092,AAPL,-100,147.85,46967,147.83167673002845,BBBB
1664978134,GOOGL,400,100.38,133069,100.33484932098878,AAAA
1664978852,MSFT,800,250.18,192623,250.17250901337414,AAAA
1664980169,SPY,500,375.9,309783,125.0702632200478,DDDD
1664976917,AMD,-200,65.63,31420,65.54729184178923,BBBB
1664980478,GOOGL,-800,101.96,336594,101.99905209502953,AAAA
1664976704,GOOG,700,102.89,10620,102.96678512236522,CCCC
1664978505,F,100,12.07,167947,12.109266929228145,CCCC
1664981853,GOOGL,1000,102.07,464478,102.0238919523113,DDDD
1664980146,F,-400,11.8,307202,11.91262220400276,EEEE
1664981986,SPY,-700,375.69,478798,375.72357928318263,CCCC
1664977906,F,-600,12.53,118281,12.580526335906699,AAAA
1664981725,TSLA,200,228.32,453699,228.2616670397943,DDDD
1664978028,MSFT,-600,252.04,127710,251.98910086657716,AAAA
1664980772,MSFT,600,253.88,363380,253.84709256220643,AAAA
1664980200,AAPL,400,136.87,312278,136.8671820416849,EEEE
1664980395,GOOGL,-200,101.38,330233,101.39620988270528,CCCC
1664981771,AMZN,400,133.47,458685,133.4680078429791,BBBB
1664979123,AMD,-800,66.84,219442,66.87844376007912,AAAA
1664980183,AMD,600,67.63,310442,67.6701643037478,BBBB
1664979315,F,400,11.69,236500,11.677621204769999,DDDD
1664977049,GOOGL,200,101.42,43588,101.43463696291265,EEEE
1664977676,GOOG,1000,104.0,97072,104.02482150074934,CCCC
1664982071,GOOGL,400,100.24,486945,100.25906932457823,CCCC
1664979439,SPY,-100,382.11,245522,382.1550040935909,CCCC
1664981354,SPY,400,374.05,422850,374.0242985710365,AAAA
1664980767,SPY,-400,380.93,362994,380.95072304509955,EEEE
1664978009,MSFT,-900,251.72,126219,251.7064788936297,CCCC
1664978602,GOOGL,-400,100.13,174448,100.19204778816771,AAAA
1664979462,GOOGL,-300,101.5,247855,101.45189422049494,EEEE
1664981429,AMZN,-1000,133.23,432185,133.19643993452084,AAAA
1664981006,GOOGL,400,99.47,387116,99.47091058974627,CCCC
1664978214,AMD,-500,66.6,139078,66.64147031020173,BBBB
1664979517,AAPL,-300,141.81,255386,141.74842002620562,AAAA
1664980038,AMZN,-100,127.38,298594,127.36965076534702,EEEE
1664981745,MSFT,-900,263.18,455613,263.21916138017394,AAAA
1664977695,MSFT,800,247.09,99533,247.02105486478106,BBBB
1664981438,F,500,11.42,433100,11.40822991311238,AAAA
1664978137,F,800,12.37,133421,12.319452011000429,CCCC
1664981481,SPY,100,378.4,437447,378.4559257080292,BBBB
1664976632,F,700,12.44,4874,12.49404076813553,EEEE
1664976818,META,-200,138.68,23743,138.73702088221702,EEEE
1664981374,MSFT,300,259.41,425120,259.3938347154358,DDDD
1664978254,MSFT,-800,252.43,142742,252.46748638186773,CCCC
1664980195,TSLA,-100,228.52,310700,228.4697971852044,EEEE
1664976863,GOOG,100,104.37,27885,104.36584896165084,AAAA
1664981066,AMZN,1000,130.95,393971,130.89342149479575,EEEE
1664982012,MSFT,-400,262.12,481266,262.07764532762764,CCCC
1664979274,F,-400,11.64,233554,11.63024030226461,AAAA
1664981259,AMZN,900,133.31,411756,133.31281753015665,AAAA
1664978277,AMD,-1000,66.16,147397,66.13561323002531,DDDD
1664978526,AMZN,300,122.84,170075,122.83761974416815,CCCC
1664977856,GOOGL,200,100.05,112863,99.98928527069029,AAAA
1664979678,AMZN,700,126.09,266986,126.0198196168251,CCCC
1664976784,MSFT,700,248.44,20024,248.48760803061558,CCCC
1664976901,SPY,-900,379.04,31024,379.002562809044,CCCC
1664977547,GOOGL,400,101.88,85125,101.99662325335586,DDDD
1664981418,SPY,1000,375.88,429943,375.88180953849655,CCCC
1664980902,GOOG,-900,99.79,375700,99.75180879406221,EEEE
1664980889,AMZN,-200,129.84,374908,129.8692121123632,AAAA
1664978742,AMD,-300,65.71,181800,65.68132039042871,DDDD
1664977568,F,700,12.56,86823,12.539050701054338,EEEE
1664977674,AMZN,-500,122.7,95249,122.73989267735215,BBBB
1664981176,AMD,-600,68.01,405065,68.1111138263764,EEEE
1664981808,AAPL,-900,139.21,460503,139.13238077773084,DDDD
1664977249,AMZN,1000,120.07,59336,120.07255924273714,AAAA
1664981029,TSLA,800,226.89,389629,226.96932577771508,EEEE
1664980342,GOOG,-200,102.05,324866,102.10431223429903,CCCC
1664981106,GOOG,700,99.67,398922,99.6122758773394,BBBB
1664979066,TSLA,1000,235.6,214143,235.74714930817913,EEEE
1664976935,AMD,-1000,65.36,34278,65.30088549897698,CCCC
1664977923,META,500,134.41,119629,134.453652541936,AAAA
1664977905,TSLA,200,237.91,118214,237.8437118108958,BBBB
1664976993,AAPL,-1000,146.29,39945,146.31670334864882,BBBB
1664979214,AMD,800,67.5,226126,67.46032278783359,BBBB
1664979976,GOOG,-100,101.38,291012,101.39503730169858,AAAA
1664981395,GOOGL,-800,100.17,426711,100.2121504000638,AAAA
1664979419,MSFT,100,249.32,244092,249.28892400733469,EEEE
1664977861,GOOG,100,103.64,114344,103.5597437397026,EEEE
1664980124,AAPL,-800,137.01,304479,137.07345656032004,BBBB
1664978074,AAPL,-100,142.28,130160,142.30353110063626,EEEE
1664977574,MSFT,-200,246.48,87740,246.4900686419484,BBBB
1664982034,AMD,500,65.36,482970,65.40143943868354,AAAA
1664977328,AMD,-1000,65.14,64737,65.16759353814061,CCCC
1664980962,MSFT,-1000,259.61,382883,259.55441274466585,EEEE
1664978913,TSLA,-400,235.32,200567,235.29474539977915,DDDD
1664976678,F,400,12.35,9305,12.313901977148916,BBBB
1664977047,AMD,-700,65.73,43424,65.78892464693324,DDDD
1664978353,META,800,133.67,153127,133.62921820039827,EEEE
1664978885,F,400,11.96,196105,11.992416257560752,DDDD
1664980579,META,100,128.08,344299,128.05463522881814,CCCC
1664977791,SPY,200,377.77,106530,377.8220533321293,EEEE
1664979121,MSFT,800,250.07,218509,250.03774344326806,EEEE
1664981976,GOOG,1000,98.32,478087,98.33058492992487,DDDD
1664980243,AAPL,-100,135.94,317584,135.91192765846102,EEEE
1664980614,AMD,600,67.85,348074,67.92406453163456,BBBB
1664977085,GOOG,-400,103.24,46046,103.27563447902196,AAAA
1664978084,AMD,500,65.77,131038,65.81259089305591,BBBB
1664979220,GOOG,200,102.79,226213,102.73991913935569,CCCC
1664979086,TSLA,800,236.99,215706,236.98350252375158,CCCC
1664981525,AMZN,700,133.14,439442,133.13707859702876,BBBB
1664981639,MSFT,300,260.86,448634,260.82504120723377,DDDD
1664979426,GOOGL,700,102.47,244842,102.4491401834815,DDDD
1664977586,SPY,1000,374.85,88787,121.13412106809066,BBBB
1664977101,AMD,-900,65.73,47089,65.77429872680894,CCCC
1664982011,AMD,-700,65.55,480684,65.56305043715074,BBBB
1664979105,F,-900,11.72,217212,11.766340796704522,BBBB
1664981623,MSFT,1000,259.79,446652,259.77469836880056,AAAA
1664978888,AAPL,-700,144.39,197804,144.39061632625618,EEEE
1664977308,META,900,139.15,63944,139.1383023792513,AAAA
1664978670,GOOG,-800,101.61,178739,101.60746624341718,BBBB
1664981545,TSLA,-600,227.4,440421,227.37725361954992,DDDD
1664979629,SPY,1000,383.5,261839,383.5715320681186,DDDD
1664976731,MSFT,400,247.03,14375,247.05501883301474,CCCC
1664977257,AMD,100,65.54,59565,65.51730204375937,AAAA
1664981670,GOOG,500,98.1,450402,98.10505061365976,CCCC
1664981410,AMZN,200,133.78,429300,133.82827386277847,AAAA
1664981223,TSLA,-300,226.65,410245,226.6339413869929,BBBB
1664979360,MSFT,200,249.97,240812,249.96155209439365,BBBB
1664980205,GOOGL,-100,102.37,313823,102.32280608657473,DDDD
1664981937,AMZN,-200,134.9,473503,134.99227197929721,AAAA
1664981403,SPY,600,374.16,428446,374.0750304072792,DDDD
1664982028,GOOG,-800,98.52,481780,98.51982576429371,EEEE
1664977653,AMZN,100,121.85,93792,121.9301480817755,AAAA
1664980987,META,-400,127.44,385055,127.47371083023182,BBBB
1664979601,AAPL,500,141.0,260175,141.0261372585549,DDDD
1664977948,AAPL,500,141.76,122159,141.7717638219312,AAAA
1664977599,AMZN,800,121.08,90020,121.09518088108585,CCCC
1664980909,F,1000,11.48,377003,11.505673944267759,CCCC
1664977479,F,400,12.33,76030,12.220424424152052,AAAA
1664978778,TSLA,800,238.25,186510,238.2866840624297,CCCC
1664980374,META,1000,128.58,327157,128.60167231573053,EEEE
1664981147,GOOGL,700,99.97,402522,99.9235987138286,AAAA
1664977221,AMZN,-200,121.28,57646,121.20497283236539,BBBB
1664980974,GOOGL,400,99.45,384252,99.28032724400168,BBBB
1664979175,AMD,500,67.28,222886,67.26176820010087,AAAA
1664979400,TSLA,600,232.34,242206,232.3467190084272,BBBB
1664981504,TSLA,-500,226.66,438783,226.61312753630946,BBBB
1664977353,GOOGL,-100,101.4,66528,101.34448974065481,BBBB
1664980549,GOOG,-200,101.0,341557,101.00610021445053,BBBB
1664982059,AAPL,200,139.08,485220,139.0877198205509,CCCC
1664982080,META,500,130.27,487896,130.30717432497298,DDDD
1664978345,META,200,133.57,152058,133.5726088512707,AAAA
1664976812,F,-300,12.3,23237,12.21761718143147,AAAA
1664981053,MSFT,100,259.3,392046,259.2409931999791,DDDD
1664976750,AMZN,200,122.19,17362,122.18792532172102,AAAA
1664978925,AMZN,100,123.98,201872,123.9392013200588,CCCC
1664978472,AMD,-800,66.35,163167,66.39330788319747,AAAA
1664977460,AMD,100,65.88,74107,65.83277913343883,AAAA
1664980135,AMZN,-1000,125.49,306360,125.57990967094943,DDDD
1664980992,GOOGL,400,100.01,385973,100.02385481603483,AAAA
1664978978,TSLA,-600,236.03,207684,236.0419745392871,DDDD
1664981927,GOOG,600,98.01,471525,97.99445438673185,AAAA
1664977237,AAPL,500,148.53,58327,148.52748571254105,CCCC
1664979010,GOOG,-700,102.93,210557,102.99172277810403,CCCC
1664980017,META,100,127.66,295561,127.69638990541367,DDDD
1664980672,SPY,800,380.12,352906,380.06494050487703,DDDD
1664981065,AMD,-100,68.17,393412,68.19109673097786,BBBB
